ID,regioes,cidade,hyperlink,title,subtitle,date
d572b7fd-4efa-4d62-9219-e9f915198dd0,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/12/novo-decreto-determina-uso-obrigatorio-de-mascaras-no-transporte-publico-de-petrolina.ghtml,Novo decreto determina uso obrigatório de máscaras no transporte público de Petrolina,"A orientação é que o uso seja feito ao entrar em ambientes fechados com proximidade de pessoas, assim como estabelecimentos, portarias de edifícios e lojas.",Há 3 semanas
06865305-7272-43bb-8c99-b413820c72b9,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/12/familiares-de-homens-desaparecidos-em-petrolina-continua-sem-informacoes.ghtml,Familiares de homens desaparecidos em Petrolina continuam sem informações,"José Raimundo e Emerson Diego foram vistos pela última vez no dia 4 de abril, quando saíram do Residencial Vivendas de moto. Segundo a polícia, Emerson Diego tem problemas psiquiátricos. ",Há 3 semanas
8cead6c3-09cf-4141-8148-cbf409d35a30,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/12/chega-a-14-o-numero-de-casos-confirmados-do-novo-coronavirus-em-araripina.ghtml,Chega a 14 o número de casos confirmados do novo coronavírus em Araripina ,"De acordo com o prefeito Raimundo Pimentel, essas pessoas já haviam sido identificadas pela Vigilância Epidemiológica do município e estavam em isolamento.",Há 3 semanas
641bf122-ebd7-4bda-a5b7-2ee1bea68e17,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/12/novo-decreto-em-petrolina-diz-que-os-servicos-essenciais-so-poderao-atender-pessoas-usando-mascara.ghtml,Novo decreto em Petrolina diz que os serviços essenciais só poderão atender pessoas usando máscara ,Duas novas atividades estão liberadas: os Serviços Contábeis e da Construção Civil privada.,Há 3 semanas
f2a12c89-85d6-4043-9f54-62bcdd99cd3b,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/12/governador-de-pernambuco-diz-que-nao-vai-seguir-novas-diretrizes-sobre-servicos-essenciais.ghtml,Governador de Pernambuco diz que não vai seguir novas diretrizes sobre serviços essenciais,"'Próximas semanas exigirão restrições ainda mais duras, não é razoável admitir o contrário', disse Paulo Câmara (PSB). Academias, salões e barbearias ficam fechados.",Há 3 semanas
96748dd0-10ad-4d78-b385-af607e312ad0,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/11/cras-volta-a-funcionar-em-horario-integral-para-atender-demanda-durante-a-pandemia-em-petrolina.ghtml,Cras volta a funcionar em horário integral para atender demanda durante a pandemia em Petrolina ,"O serviço que estava sendo oferecido apenas pela manhã, voltou a atender, das 7h às 17h, por conta da alta demanda durante a pandemia do novo coronavírus. ",Há 3 semanas
72f2b492-9953-4942-b55f-bd8255b6e731,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/11/motoristas-de-transporte-por-aplicativo-deverao-cumprir-rodizio-durante-quarentena-no-recife.ghtml,Motoristas de transporte por aplicativo deverão cumprir rodízio durante quarentena no Recife,"De acordo com a prefeitura, entre 16 e 31 de maio, eles só terão autorização para circular dia sim, dia não. Condutores poderão ter carro apreendido. ",Há 3 semanas
8ee6dc70-72b5-4675-908e-c707d35dd842,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/11/a-gente-estaria-entre-3-mil-e-35-mil-obitos-em-pernambuco-se-nao-houvesse-isolamento-diz-cientista-da-ufpe.ghtml,"'A gente estaria entre 3 mil e 3,5 mil óbitos em Pernambuco se não houvesse isolamento', diz cientista da UFPE","Segundo Jones Albuquerque, situação no estado estaria controlada em até 20 dias se fosse adotado o 'lockdown', como ocorrido em Noronha, que zerou casos da Covid-19. ",Há 3 semanas
26e72cc7-60db-4a95-8f20-339fbdfdff41,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/11/com-mais-493-casos-e-40-obitos-por-covid-19-pernambuco-chega-a-13768-confirmacoes-e-1087-mortes.ghtml,"Com mais 493 casos e 40 óbitos por Covid-19, PE chega a 13.768 confirmações e 1.087 mortes",Dados da pandemia do novo coronavírus no estado foram atualizados pela Secretaria Estadual de Saúde no boletim desta segunda-feira (11).,Há 3 semanas
a2aafba5-f11b-4be0-b782-48d13cba3952,pe,petrolina-regiao,https://g1.globo.com/pe/petrolina-regiao/noticia/2020/05/11/covid-19-veja-o-total-de-casos-confirmados-em-petrolina-e-regiao-em-11-de-maio.ghtml,Covid-19: veja o total de casos confirmados em Petrolina e região em 11 de maio,"Na área de cobertura do portal G1 Petrolina e Região, o município de Ipubi registrou a primeira morte nesta segunda-feira (11). ",Há 3 semanas
31e70494-9a2d-4e6c-906c-b0c9e2080151,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/11/secretaria-de-saude-abre-inscricoes-para-selecao-com-24-vagas-para-enfermeiros-sanitaristas-com-salario-de-r-2-mil.ghtml,Governo de PE inscreve para seleção com 24 vagas para enfermeiros sanitaristas com salário de R$ 2 mil,Profissionais vão trabalhar na Vigilância Epidemiológica Hospitalar (VEH). Cadastro é feito pela internet e vai até dia 22 de maio. ,Há 3 semanas
12b7176a-0e10-436d-a926-a8692cf519fe,pe,petrolina-regiao,https://g1.globo.com/pe/pernambuco/noticia/2020/05/10/pe-chega-a-1047-mortes-e-13275-casos-de-covid-19-estado-tem-mais-805-confirmacoes-e-75-obitos.ghtml,PE chega a 1.047 mortes e 13.275 casos de Covid-19; estado tem mais 805 confirmações e 75 óbitos,"Boletim foi divulgado neste domingo (10). Taxa global de ocupação de leitos estava em 91%. Havia doentes em 97% das UTIs e em 86% das enfermarias, segundo o estado.",Há 3 semanas
